41-C-bug-17917572-17917578,10,63,48,16,1,47,47,7
41-C-bug-187321-187384,10,56,37,21,2,35,35,16
41-C-bug-736212-736216,10,63,51,16,4,47,47,5
420-A-bug-13091991-13091997,10,79,56,23,4,56,52,3
420-A-bug-14171953-14171970,10,78,74,7,3,71,71,3
420-A-bug-14755133-14755144,10,129,128,5,4,124,124,2
420-A-bug-16671795-16671832,10,79,37,43,1,36,36,1
451-D-bug-7249921-7249950,10,19,6,17,4,2,2,2
505-A-bug-10101095-10101109,10,56,52,6,2,50,50,13
505-A-bug-10513326-10513335,10,43,27,17,1,26,26,8
538-A-bug-14000679-14000824,10,79,78,3,2,76,76,54
538-A-bug-16876247-16876282,10,102,102,2,2,100,100,42
575-D-bug-12872706-12872745,10,3,2,3,2,0,0,3
58-A-bug-17762757-17762804,10,45,39,7,1,38,38,6
58-A-bug-18163826-18163845,10,42,26,17,1,25,25,1
58-A-bug-18231253-18231295,10,43,39,5,1,38,38,13
59-A-bug-17307162-17307176,10,34,4,34,4,0,0,3
600-A-bug-18147663-18147679,10,37,35,3,1,34,34,3
600-A-bug-18147672-18147679,10,37,36,3,2,34,34,4
665-C-bug-17762752-17762802,10,21,19,4,2,17,17,1
677-C-bug-18206311-18206325,10,21,5,17,1,4,4,2
8-B-bug-17229415-17229625,10,69,55,15,1,54,54,7
8-B-bug-36489-36547,10,91,91,2,2,89,89,4
8-B-bug-37890-37891,10,82,75,8,1,74,74,33
8-B-bug-459037-459038,10,63,15,63,15,0,0,3
113-A-bug-683826-683913,11,356,303,53,2,303,301,34
113-A-bug-691902-691903,11,360,337,25,2,335,335,65
118-A-bug-18073097-18080639,11,57,46,15,4,42,42,9
118-A-bug-18103516-18103560,11,57,46,15,4,42,42,8
118-A-bug-18109879-18109907,11,57,43,15,1,42,42,3
118-A-bug-18134274-18134357,11,57,44,15,2,42,42,2
118-A-bug-18144017-18166218,11,75,72,4,1,71,71,237
118-A-bug-18174609-18174835,11,57,43,15,1,42,42,8
118-A-bug-18174643-18174835,11,57,49,15,7,42,42,9
118-A-bug-18174652-18174835,11,57,49,15,7,42,42,9
118-A-bug-18174751-18174835,11,57,53,15,11,42,42,6
118-A-bug-18282023-18282195,11,57,49,15,7,42,42,9
118-A-bug-18294639-18294683,11,57,43,15,1,42,42,3
118-A-bug-18327752-18328450,11,57,47,11,1,46,46,3
123-A-bug-1869815-1869826,11,34,18,17,1,17,17,7
124-C-bug-5745829-5746012,11,62,55,8,3,54,52,4
126-B-bug-16617781-16617816,11,48,42,8,2,40,40,39
126-B-bug-6462704-6462737,11,48,39,10,1,38,38,19
131-A-bug-18069181-18073244,11,61,53,10,2,51,51,3
131-A-bug-18178430-18178436,11,65,63,4,2,61,61,1
131-A-bug-18178468-18252378,11,62,54,10,2,52,52,3
131-A-bug-18296690-18296701,11,65,62,4,1,61,61,1
133-A-bug-17969403-17975791,11,88,77,13,2,75,75,5
133-A-bug-17992884-17992958,11,88,77,13,2,75,75,5
133-A-bug-17993292-17993355,11,88,77,13,7,75,70,2
133-A-bug-18017249-18017267,11,88,77,13,3,75,74,3
133-A-bug-18047608-18047662,11,88,77,13,3,75,74,3
133-A-bug-18048780-18048793,11,87,56,32,1,55,55,1
133-A-bug-18066416-18066518,11,88,77,13,3,75,74,3
133-A-bug-18158271-18158334,11,88,77,13,2,75,75,5
133-A-bug-18158313-18158334,11,90,80,12,2,78,78,1
133-A-bug-18217634-18217677,11,88,78,13,3,75,75,7
133-A-bug-18285631-18285709,11,88,76,13,1,75,75,1
133-A-bug-18285725-18285856,11,88,65,13,13,75,52,4
133-A-bug-18286216-18286228,11,88,65,13,13,75,52,4
133-A-bug-18292018-18292024,11,88,77,13,2,75,75,4
133-A-bug-18296173-18296188,11,88,78,13,3,75,75,7
133-A-bug-18355672-18355701,11,88,77,13,2,75,75,6
133-C-bug-925626-925706,11,19,1,19,1,0,0,6
137-A-bug-11590458-11590515,11,50,36,15,1,35,35,17
137-A-bug-8134102-8134128,11,50,45,9,4,41,41,6
147-A-bug-1015775-1015776,11,78,56,46,24,32,32,7
147-A-bug-1045602-1045611,11,79,35,45,1,34,34,7
147-A-bug-1045605-1045611,11,78,44,44,17,34,27,7
147-A-bug-12915557-12915622,11,74,47,38,23,36,24,10
174-B-bug-1501641-1501825,11,69,66,4,1,65,65,25
174-B-bug-1504776-1504783,11,90,85,6,1,84,84,45
180-C-bug-15764515-15764561,11,20,17,6,3,14,14,4
197-C-bug-11986074-11986110,11,23,1,23,1,0,0,1
197-C-bug-2103086-2103090,11,23,23,6,6,17,17,8
202-A-bug-1864388-1905671,11,59,33,29,3,30,30,5
202-A-bug-1938570-1938571,11,59,3,59,3,0,0,2
208-A-bug-17292049-17292076,11,73,37,41,26,32,11,3
208-A-bug-17922157-17922172,11,25,12,15,9,10,3,4
208-A-bug-18102368-18102377,11,62,25,62,25,0,0,8
208-A-bug-18110250-18110255,11,74,11,68,5,6,6,18
208-A-bug-18123271-18123289,11,74,9,68,3,6,6,20
208-A-bug-18260832-18260860,11,74,36,41,6,33,30,8
208-A-bug-18266864-18266892,11,81,51,31,1,50,50,21
208-A-bug-18351096-18351104,11,74,6,33,6,41,0,3
236-A-bug-18003726-18007529,11,91,52,39,4,52,48,44
236-A-bug-18003976-18004085,11,89,2,89,2,0,0,8
236-A-bug-18007495-18007529,11,89,2,89,2,0,0,6
236-A-bug-18227052-18227120,11,91,56,39,13,52,43,54
236-A-bug-18338107-18338153,11,91,56,37,2,54,54,32
245-B-bug-15450004-15450022,11,26,24,4,2,22,22,24
245-B-bug-15926715-15927032,11,26,24,4,2,22,22,24
276-B-bug-10441668-10441759,11,33,28,6,1,27,27,17
276-B-bug-15034096-15034124,11,46,41,6,4,40,37,4
276-B-bug-16707425-16707470,11,35,25,11,1,24,24,19
276-B-bug-4820773-4820788,11,33,28,6,4,27,24,3
276-B-bug-5933556-5940552,11,41,36,6,4,35,32,3
276-B-bug-5933573-5940552,11,41,36,6,1,35,35,17
276-B-bug-6188908-6188949,11,41,36,6,1,35,35,2
281-A-bug-18132658-18132720,11,49,49,3,3,46,46,3
281-A-bug-18294879-18294887,11,28,1,28,1,0,0,1
291-B-bug-3524194-3524237,11,21,1,21,1,0,0,2
291-B-bug-3537395-3537438,11,21,18,4,1,17,17,13
291-B-bug-3539893-3539896,11,23,20,4,1,19,19,1
291-B-bug-3726598-3726610,11,23,20,4,1,19,19,1
291-B-bug-6753127-6753143,11,31,31,2,2,29,29,10
316-A1-bug-3879223-3879239,11,35,32,4,1,31,31,5
316-A2-bug-3868271-3868327,11,27,11,17,1,10,10,10
316-A2-bug-3876995-3877003,11,36,33,4,1,32,32,14
31-B-bug-10514546-10514583,11,84,76,9,1,75,75,2
31-B-bug-10514554-10514583,11,84,77,9,2,75,75,1
31-B-bug-10514570-10514583,11,96,90,7,1,89,89,12
31-B-bug-14199570-14199578,11,74,63,9,1,65,62,8
31-B-bug-14288247-14288278,11,74,66,9,1,65,65,2
31-B-bug-512114-512120,11,72,65,9,2,63,63,1
31-B-bug-6435804-6435825,11,90,87,5,2,85,85,6
353-D-bug-4926926-4926955,11,27,20,9,2,18,18,16
353-D-bug-6175754-6175760,11,24,19,6,1,18,18,24
363-C-bug-13754002-13754097,11,45,45,2,2,43,43,18
363-C-bug-5405641-5405684,11,31,24,9,2,22,22,17
385-B-bug-11063177-11063186,11,17,13,8,4,9,9,12
385-B-bug-17596493-17596993,11,17,16,3,2,14,14,29
385-B-bug-6898992-6898998,11,17,11,8,2,9,9,28
393-A-bug-10224824-10224841,11,77,65,3,1,74,64,6
393-A-bug-12975319-12975331,11,68,61,7,0,61,61,5
393-A-bug-13882866-13882981,11,62,42,21,1,41,41,49
393-A-bug-13915086-13915488,11,72,61,13,2,59,59,200
393-A-bug-13915169-13915488,11,102,97,6,1,96,96,73
393-A-bug-14052177-14052206,11,62,54,9,1,53,53,23
411-A-bug-14678684-14678713,11,143,139,5,1,138,138,15
411-A-bug-9661639-9661654,11,143,140,5,2,138,138,21
41-C-bug-10642948-10642983,11,56,36,21,1,35,35,20
41-C-bug-10642957-10642983,11,55,46,10,1,45,45,25
41-C-bug-10642972-10642983,11,55,53,4,2,51,51,20
41-C-bug-10643130-10643148,11,57,28,31,2,26,26,39
41-C-bug-16825894-16825911,11,57,38,21,2,36,36,16
41-C-bug-17904918-17904940,11,92,92,2,2,90,90,28
41-C-bug-17904924-17904940,11,56,36,21,1,35,35,20
41-C-bug-17917572-17917578,11,63,48,16,1,47,47,12
41-C-bug-187321-187384,11,56,36,21,1,35,35,12
41-C-bug-736212-736216,11,63,49,16,2,47,47,5
420-A-bug-13091991-13091997,11,79,57,23,1,56,56,1
420-A-bug-14171953-14171970,11,78,72,7,1,71,71,3
420-A-bug-14755133-14755144,11,129,127,5,3,124,124,1
420-A-bug-16671795-16671832,11,79,37,43,1,36,36,1
451-D-bug-7249921-7249950,11,19,10,17,8,2,2,4
505-A-bug-10101095-10101109,11,56,52,6,2,50,50,9
505-A-bug-10513326-10513335,11,43,27,17,1,26,26,12
538-A-bug-14000679-14000824,11,79,77,3,1,76,76,30
538-A-bug-16876247-16876282,11,102,102,2,2,100,100,42
550-A-bug-17839318-17839327,11,83,79,12,9,71,70,17
575-D-bug-12872706-12872745,11,3,2,3,2,0,0,3
58-A-bug-17762757-17762804,11,45,39,7,1,38,38,6
58-A-bug-18163826-18163845,11,42,27,17,2,25,25,5
58-A-bug-18231253-18231295,11,43,41,5,3,38,38,36
59-A-bug-17307162-17307176,11,34,1,34,1,0,0,2
600-A-bug-18147663-18147679,11,37,36,3,2,34,34,4
600-A-bug-18147672-18147679,11,37,36,3,2,34,34,4
665-C-bug-17762752-17762802,11,21,19,4,2,17,17,1
677-C-bug-18281182-18281188,11,21,21,6,6,15,15,11
8-B-bug-17229415-17229625,11,69,56,15,2,54,54,32
8-B-bug-36489-36547,11,91,91,2,2,89,89,4
8-B-bug-37890-37891,11,82,75,8,1,74,74,15
8-B-bug-459037-459038,11,63,2,63,2,0,0,7
113-A-bug-683826-683913,12,356,304,53,1,303,303,27
113-A-bug-691902-691903,12,360,337,25,3,335,334,37
118-A-bug-18073097-18080639,12,57,47,15,5,42,42,6
118-A-bug-18103516-18103560,12,57,44,15,2,42,42,6
118-A-bug-18109879-18109907,12,57,47,15,5,42,42,6
118-A-bug-18134274-18134357,12,57,44,15,2,42,42,2
118-A-bug-18144017-18166218,12,75,73,4,2,71,71,241
118-A-bug-18174609-18174835,12,57,47,15,5,42,42,6
118-A-bug-18174643-18174835,12,57,47,15,5,42,42,6
118-A-bug-18174652-18174835,12,57,43,15,1,42,42,8
118-A-bug-18174751-18174835,12,57,43,15,1,42,42,3
118-A-bug-18282023-18282195,12,57,51,15,9,42,42,12
118-A-bug-18294639-18294683,12,57,44,15,2,42,42,6
118-A-bug-18327752-18328450,12,57,57,11,11,46,46,11
123-A-bug-1869815-1869826,12,34,18,17,3,17,15,3
124-C-bug-5745829-5746012,12,62,55,8,3,54,52,4
126-B-bug-16617781-16617816,12,48,41,8,1,40,40,21
126-B-bug-6462704-6462737,12,48,40,10,2,38,38,9
131-A-bug-18069181-18073244,12,61,53,10,2,51,51,8
131-A-bug-18178430-18178436,12,65,63,4,2,61,61,1
131-A-bug-18178468-18252378,12,62,54,10,2,52,52,3
131-A-bug-18296690-18296701,12,65,63,4,2,61,61,1
133-A-bug-17969403-17975791,12,88,77,13,2,75,75,6
133-A-bug-17992884-17992958,12,88,77,13,7,75,70,2
133-A-bug-17993292-17993355,12,88,76,13,1,75,75,1
133-A-bug-18017249-18017267,12,88,77,13,2,75,75,6
133-A-bug-18047608-18047662,12,88,65,13,13,75,52,4
133-A-bug-18048780-18048793,12,87,57,32,2,55,55,5
133-A-bug-18066416-18066518,12,88,65,13,13,75,52,4
133-A-bug-18158271-18158334,12,88,65,13,13,75,52,4
133-A-bug-18158313-18158334,12,90,81,12,4,78,77,3
133-A-bug-18217634-18217677,12,88,77,13,2,75,75,5
133-A-bug-18285699-18285856,12,88,23,69,4,19,19,3
133-A-bug-18285725-18285856,12,88,65,13,13,75,52,4
133-A-bug-18292018-18292024,12,88,77,13,3,75,74,3
133-A-bug-18296173-18296188,12,88,77,13,2,75,75,4
133-A-bug-18327759-18327824,12,88,77,13,2,75,75,4
133-A-bug-18348504-18348539,12,88,77,13,2,75,75,6
133-A-bug-18355672-18355701,12,88,65,13,13,75,52,4
133-C-bug-925626-925706,12,19,1,19,1,0,0,6
133-C-bug-927836-927839,12,19,19,8,8,11,11,9
137-A-bug-11590458-11590515,12,50,36,15,1,35,35,20
137-A-bug-8134102-8134128,12,50,45,9,4,41,41,6
147-A-bug-1015775-1015776,12,78,49,46,17,32,32,9
147-A-bug-1045602-1045611,12,79,35,45,1,34,34,10
147-A-bug-1045605-1045611,12,78,49,44,24,34,25,4
147-A-bug-12915557-12915622,12,74,45,38,22,36,23,10
174-B-bug-1501641-1501825,12,69,67,4,2,65,65,31
174-B-bug-1504776-1504783,12,90,85,6,1,84,84,26
180-C-bug-15764515-15764561,12,20,17,6,3,14,14,4
197-C-bug-11986074-11986110,12,23,2,23,2,0,0,2
197-C-bug-2103086-2103090,12,23,23,6,6,17,17,8
202-A-bug-1864388-1905671,12,59,32,29,2,30,30,5
202-A-bug-1938570-1938571,12,59,5,59,5,0,0,4
208-A-bug-17292049-17292076,12,73,40,41,9,32,31,4
208-A-bug-17532993-17533015,12,73,43,59,38,14,5,3
208-A-bug-17922157-17922172,12,25,13,15,4,10,9,5
208-A-bug-18102368-18102377,12,62,3,62,3,0,0,3
208-A-bug-18110250-18110255,12,74,8,68,2,6,6,15
208-A-bug-18123271-18123289,12,74,7,68,1,6,6,13
208-A-bug-18260832-18260860,12,74,39,41,27,33,12,4
208-A-bug-18351096-18351104,12,74,42,33,1,41,41,7
236-A-bug-18003726-18007529,12,91,53,39,1,52,52,23
236-A-bug-18003976-18004085,12,89,1,89,1,0,0,5
236-A-bug-18007495-18007529,12,89,9,89,9,0,0,6
236-A-bug-18227052-18227120,12,91,52,39,1,52,51,36
236-A-bug-18338107-18338153,12,91,53,37,12,54,41,28
245-B-bug-15450004-15450022,12,26,24,4,2,22,22,24
245-B-bug-15926715-15927032,12,26,24,4,2,22,22,24
276-B-bug-13314488-13314500,12,33,28,6,4,27,24,3
276-B-bug-14833281-14833300,12,41,36,6,4,35,32,4
276-B-bug-15034096-15034124,12,46,41,6,1,40,40,2
276-B-bug-4820773-4820788,12,33,28,6,1,27,27,2
276-B-bug-5933556-5940552,12,41,36,6,4,35,32,3
276-B-bug-5933573-5940552,12,41,36,6,4,35,32,3
276-B-bug-6188908-6188949,12,41,36,6,4,35,32,4
281-A-bug-18132658-18132720,12,49,49,3,3,46,46,3
281-A-bug-18294879-18294887,12,28,5,28,5,0,0,4
291-B-bug-3524194-3524237,12,21,2,21,2,0,0,6
291-B-bug-3537395-3537438,12,21,18,4,1,17,17,13
291-B-bug-3539893-3539896,12,23,21,4,2,19,19,1
291-B-bug-3726598-3726610,12,23,20,4,1,19,19,1
291-B-bug-6753127-6753143,12,31,31,2,2,29,29,10
316-A1-bug-3879223-3879239,12,35,33,4,2,31,31,5
316-A2-bug-3868271-3868327,12,27,11,17,1,10,10,1
316-A2-bug-3876995-3877003,12,36,33,4,1,32,32,14
31-B-bug-10514546-10514583,12,84,77,9,2,75,75,1
31-B-bug-136044-136045,12,68,29,48,17,20,12,4
31-B-bug-14199570-14199578,12,74,67,9,2,65,65,1
31-B-bug-14288247-14288278,12,74,63,9,1,65,62,3
31-B-bug-512114-512120,12,72,62,9,1,63,61,8
31-B-bug-512116-512120,12,68,50,40,22,28,28,3
31-B-bug-6435804-6435825,12,90,87,5,2,85,85,6
353-D-bug-4926926-4926955,12,27,19,9,1,18,18,23
353-D-bug-6175754-6175760,12,24,19,6,1,18,18,24
363-C-bug-13754002-13754097,12,45,45,2,2,43,43,18
363-C-bug-5405641-5405684,12,31,24,9,2,22,22,17
385-B-bug-11063177-11063186,12,17,10,8,1,9,9,11
385-B-bug-17596493-17596993,12,17,16,3,2,14,14,29
385-B-bug-6898992-6898998,12,17,12,8,3,9,9,17
393-A-bug-10224824-10224841,12,77,74,3,0,74,74,5
393-A-bug-12975319-12975331,12,68,57,7,3,61,54,6
393-A-bug-13882866-13882981,12,62,45,21,4,41,41,46
393-A-bug-13915086-13915488,12,72,60,13,1,59,59,332
393-A-bug-13915169-13915488,12,102,97,6,1,96,96,116
393-A-bug-14052177-14052206,12,62,54,9,1,53,53,23
411-A-bug-14678684-14678713,12,143,140,5,2,138,138,21
411-A-bug-9661639-9661654,12,143,139,5,1,138,138,15
41-C-bug-10642948-10642983,12,56,35,21,1,35,34,21
41-C-bug-10642957-10642983,12,55,46,10,1,45,45,24
41-C-bug-10642972-10642983,12,55,53,4,2,51,51,20
41-C-bug-10643130-10643148,12,57,27,31,1,26,26,55
41-C-bug-16825894-16825911,12,57,37,21,1,36,36,26
41-C-bug-17904918-17904940,12,92,92,2,2,90,90,28
41-C-bug-17904924-17904940,12,56,36,21,1,35,35,15
41-C-bug-17917572-17917578,12,63,48,16,1,47,47,12
41-C-bug-187321-187384,12,56,36,21,1,35,35,19
41-C-bug-736212-736216,12,63,51,16,4,47,47,5
420-A-bug-13091991-13091997,12,79,57,23,1,56,56,1
420-A-bug-14171953-14171970,12,78,72,7,1,71,71,9
420-A-bug-14755133-14755144,12,129,127,5,3,124,124,1
420-A-bug-16671795-16671832,12,79,39,43,3,36,36,1
451-D-bug-7249921-7249950,12,19,3,17,1,2,2,3
505-A-bug-10101095-10101109,12,56,52,6,2,50,50,13
505-A-bug-10513326-10513335,12,43,27,17,1,26,26,12
538-A-bug-14000679-14000824,12,79,78,3,2,76,76,54
538-A-bug-16876247-16876282,12,102,102,2,2,100,100,42
550-A-bug-17839318-17839327,12,83,77,12,6,71,71,13
575-D-bug-12872706-12872745,12,3,1,3,1,0,0,8
58-A-bug-17762757-17762804,12,45,39,7,1,38,38,1
58-A-bug-18163826-18163845,12,42,25,17,1,25,24,7
58-A-bug-18231253-18231295,12,43,40,5,2,38,38,18
59-A-bug-17307162-17307176,12,34,3,34,3,0,0,3
59-A-bug-17706574-17706595,12,43,40,3,0,40,40,243
600-A-bug-18147663-18147679,12,37,36,3,2,34,34,4
600-A-bug-18147672-18147679,12,37,36,3,2,34,34,4
665-C-bug-17762752-17762802,12,21,19,4,2,17,17,1
677-C-bug-18206311-18206325,12,21,6,17,2,4,4,4
8-B-bug-17229415-17229625,12,69,55,15,1,54,54,33
8-B-bug-36489-36547,12,91,91,2,2,89,89,4
8-B-bug-37890-37891,12,82,75,8,1,74,74,15
8-B-bug-459037-459038,12,63,1,63,1,0,0,5
113-A-bug-683826-683913,13,356,305,53,2,303,303,73
113-A-bug-691902-691903,13,360,339,25,4,335,335,51
118-A-bug-18073097-18080639,13,57,46,15,4,42,42,9
118-A-bug-18103516-18103560,13,57,44,15,2,42,42,2
118-A-bug-18109879-18109907,13,57,44,15,2,42,42,6
118-A-bug-18134274-18134357,13,57,47,15,5,42,42,6
118-A-bug-18144017-18166218,13,75,72,4,1,71,71,237
118-A-bug-18174609-18174835,13,57,46,15,4,42,42,9
118-A-bug-18174643-18174835,13,57,53,15,11,42,42,6
118-A-bug-18174652-18174835,13,57,51,15,9,42,42,9
118-A-bug-18174751-18174835,13,57,47,15,5,42,42,6
118-A-bug-18282023-18282195,13,57,44,15,2,42,42,2
118-A-bug-18294639-18294683,13,57,47,15,5,42,42,6
118-A-bug-18327752-18328450,13,57,50,11,4,46,46,9
124-C-bug-5745829-5746012,13,62,55,8,3,54,52,4
126-B-bug-16617781-16617816,13,48,42,8,2,40,40,39
126-B-bug-6462704-6462737,13,48,40,10,2,38,38,9
131-A-bug-18069181-18073244,13,61,50,10,3,51,47,2
131-A-bug-18178430-18178436,13,65,62,4,1,61,61,1
131-A-bug-18178468-18252378,13,62,53,10,1,52,52,1
131-A-bug-18296690-18296701,13,65,62,4,1,61,61,1
133-A-bug-17969403-17975791,13,88,65,13,13,75,52,4
133-A-bug-17992884-17992958,13,88,65,13,13,75,52,4
133-A-bug-17993292-17993355,13,88,65,13,13,75,52,4
133-A-bug-18017249-18017267,13,88,77,13,2,75,75,6
133-A-bug-18047608-18047662,13,88,65,13,13,75,52,4
133-A-bug-18048780-18048793,13,87,57,32,2,55,55,4
133-A-bug-18158271-18158334,13,88,65,13,13,75,52,4
133-A-bug-18217634-18217677,13,88,77,13,7,75,70,2
133-A-bug-18285631-18285709,13,88,65,13,13,75,52,4
133-A-bug-18285699-18285856,13,88,21,69,2,19,19,4
133-A-bug-18286216-18286228,13,88,77,13,3,75,74,3
133-A-bug-18292018-18292024,13,88,76,13,1,75,75,1
133-A-bug-18296173-18296188,13,88,77,13,3,75,74,3
133-A-bug-18327759-18327824,13,88,77,13,7,75,70,2
